review_text,polarity,sentiment,keywords,stars,business_name,latitude,longitude
"A much cleaner and much more inviting environment separates Blueberry Hill from other pancake houses.  I was greeted and seated immediately after entering.  The energy in the restaurant was great.  The staff was interacting with the customers as if many of them were friends.  Nick, the owner, was eating at one of the tables and would get up and help the staff and check on the customers.  I was pleasantly surprised by the overall cleanliness of the restaurant.  I had the house omelet. The Greek inspiration for this omelet was a pleasant change from the normal omelets served in most breakfast places. Yes, they do call their fries ""Freedom"" fries.  I personally appreciate this and would like to compliment Nick for it.  I would definitely recommend Blueberry Hill to anyone.",positive,delighted,"cleanliness, service, omelet, atmosphere",4.0,Blueberry Hill Pancake House,39.7723413,-86.0279803
"mmmmmm, scotch eggs and a super hopped IPA or a dark, toasty porter.  This is a must stop kind of place if you like good beer.  If you're looking for $2 domestic bottles, go somewhere else.  They have the typical brewpub grub and outside seating.  I don't go as often as I'd like, but always look forward to it.  They usually have a couple of seasonals on tap that always seem to be good.  I've never had a bad beer here.",positive,delighted,"scotch eggs, IPA, seasonals on tap",4.0,Broad Ripple Brewpub,39.8735797809,-86.142783297
"We, as a society, do not take enough time off.   That needs to change.   However, from time to time, you find a spot that allows you to feel like you are on a mini vacation.   Revolucion is that type of place.   Thanks to my fellow Yelpers, I had this on my ""wish list"" for a good while and on a ""date night"" with my better half, we received a ""day pass"" out of the suburbs for a night to visit Fountain Square.    Walking in to the main bar area in the front, you get a sense that a great deal of time and effort was put into getting the decor just right.   But then, the special treat.  Walking through what has a feel of a magical portal to vacation-land (for grownups), you enter the Tiki Bar area and instant relaxation.   I must say that the service was excellent and our bartender was fun and made us feel at home.    The menu is straightforward, with a nice variety of appetizers (pinchos), tacos and burgers.   No fuss, no muss.  Being on the veggie side of the street, I ordered and enjoyed the Taco de Papas - which is two tacos with roasted potatoes, poblanos, corn and queso fresco and crema.   Just right.    We would highly recommend Revolucion for both the service and the food.   Another special gem in an outstanding neighborhood!",positive,delighted,"decor, service, food",5.0,Revolucion,39.7524474,-86.1386729
"Great Indian food! We received a basket of crispy crackers with four different chutneys to try as well as complimentary red pepper soup prior to our meal. My mango lassi was the perfect level of sweet and refreshing. My friend and I shared the palak paneer (and I'm looking forward to the leftovers tonight!) and the chicken shahi korma, a dish that was new to both of us...and there were no leftovers of that! It was wonderful. Both dishes were served with a side of basmati rice, and the attentive waiter offered to bring us more if we'd like. Excellent food, great value! I can't wait to try out the lunch buffet one day.",positive,delighted,"Indian food, complimentary, attentive waiter",5.0,India Sizzling II,39.830272,-86.242362
I loved it! Sushi rolls were amazing! Cute place. I will definetly be back to try more! So happy to have found this place! YaY!!,positive,delighted,"sushi rolls, cute place, happy",5.0,Sushi Bar,39.8694324,-86.1425102
"I really liked the restaurant's food and atmosphere! Cool tiki bar/Mexican feel at the bar. I especially like this more than Bakersfield because it's not as pretentious which is refreshing. Good tacos and margaritas, we were very impressed by the spicy margaritas. Good job la revolucion good job",positive,delighted,"food, atmosphere, tacos, margaritas",4.0,Revolucion,39.7524474,-86.1386729
"A cheaper alternative to St Elmos, Harry and Izzy's has a more casual, but classy vibe, with an esthetically pleasing dining room with a menu that suits a variety of tastes. I felt the service was less formal, but more genuine, and of course the prices more reasonable, and the menu more varied.",positive,content,"casual vibe, reasonable prices, varied menu",4.0,Harry & Izzy's,39.7645705993,-86.1596685387
"Cutest little local gift shop in the city! Great jewelry, unique house trinkets, funny gag gifts, quirky cards... you name it, this place has it, and it's all freakin adorable. I especially love the Indiana ""317"" items. I brunch next door at Hoaglin's quite frequently, and I love wandering over to Silver in the City while I wait for a table. I usually end up with a fun present for myself. Also a great place to find housewarming gifts or stocking stuffers.  My only reservation here is that some of the items in this store are ridic expensive. I don't mind paying somewhat of a premium for handmade, local goods. No biggie. But $40 for a hipster baby onesie? $25 for an ironic keychain? Not everything is absurdly overpriced, but I'm definitely careful what I buy here. If I can buy it online for literally half the price, it's game over.",positive,content,"gift shop, jewelry, overpriced",4.0,Silver In the City,39.7733855,-86.1517062
"I can usually count on prompt service and good food when I go to cpk. today, the host greeted us warmly, but my good experience ended there. it took over 30 min to get our pizza. the server brought 3small pieces of toast to hold us over. then, the pizza was over done. the basil was burnt. then, it took so long to get the check I had to leave while my husband stayed behind to pay. very disappointed in my latest experience",negative,disappointed,"service, food, waiting time",2.0,California Pizza Kitchen,39.766304,-86.159322
We love the Alexander and have stayed here 2 times in the last few months.  It's a very hip and comfortable hotel with great facilities and a nice staff.,positive,delighted,"hip, comfortable, facilities, staff",4.0,The Alexander,39.7618102,-86.1536343
Yup everything they say it is. So good. Great service. Amazing food. It can be affordable but when you go there go all out. It's worth it!,positive,delighted,"service, food, affordable",5.0,Harry & Izzy's,39.7645705993,-86.1596685387
